t,y
2.797980,0.542244
2.798980,0.541796
2.799979,0.541348
2.800979,0.540886
2.801979,0.540424
2.802979,0.539962
2.803979,0.539500
2.804979,0.539038
2.805979,0.538576
2.806979,0.538114
2.807979,0.537652
2.808979,0.537190
2.809979,0.536728
2.810979,0.536253
2.811979,0.535777
2.812979,0.535301
2.813978,0.534825
2.814978,0.534349
2.815978,0.533873
2.816978,0.533396
2.817978,0.532920
2.818978,0.532444
2.819978,0.531969
2.820978,0.531479
2.821978,0.530989
2.822978,0.530498
2.823978,0.530008
2.824978,0.529518
2.825978,0.529028
2.826977,0.528538
2.827977,0.528048
2.828977,0.527558
2.829977,0.527068
2.830977,0.526564
2.831977,0.526059
2.832977,0.525555
2.833977,0.525051
2.834977,0.524547
2.835977,0.524042
2.836977,0.523538
2.837977,0.523034
2.838977,0.522529
2.839977,0.522025
2.840976,0.521507
2.841976,0.520989
2.842976,0.520470
2.843976,0.519952
2.844976,0.519433
2.845976,0.518915
2.846976,0.518396
2.847976,0.517878
2.848976,0.517359
2.849976,0.516841
2.850976,0.516309
2.851976,0.515776
2.852976,0.515243
2.853976,0.514710
2.854975,0.514178
2.855975,0.513645
2.856975,0.513112
2.857975,0.512580
2.858975,0.512047
2.859975,0.511514
2.860975,0.510967
2.861975,0.510421
2.862975,0.509873
2.863975,0.509326
2.864975,0.508779
2.865975,0.508232
2.866975,0.507686
2.867975,0.507138
2.868974,0.506591
2.869974,0.506044
2.870974,0.505483
2.871974,0.504922
2.872974,0.504361
2.873974,0.503799
2.874974,0.503238
2.875974,0.502677
2.876974,0.502115
2.877974,0.501554
2.878974,0.500992
2.879974,0.500431
2.880974,0.499856
2.881974,0.499280
2.882973,0.498704
2.883973,0.498129
2.884973,0.497553
2.885973,0.496977
2.886973,0.496401
2.887973,0.495825
2.888973,0.495250
2.889973,0.494674
2.890973,0.494084
2.891973,0.493494
2.892973,0.492904
2.893973,0.492313
2.894973,0.491723
2.895972,0.491133
2.896972,0.490543
2.897972,0.489953
2.898972,0.489362
2.899972,0.488772
2.900972,0.488168
2.901972,0.487563
2.902972,0.486958
2.903972,0.486354
2.904972,0.485749
2.905972,0.485144
2.906972,0.484540
2.907972,0.483935
2.908972,0.483330
2.909971,0.482726
2.910971,0.482107
2.911971,0.481487
2.912971,0.480868
2.913971,0.480249
2.914971,0.479630
2.915971,0.479010
2.916971,0.478391
2.917971,0.477772
2.918971,0.477153
2.919971,0.476533
2.920971,0.475900
2.921971,0.475266
2.922971,0.474632
2.923970,0.473998
2.924970,0.473364
2.925970,0.472731
2.926970,0.472097
2.927970,0.471463
2.928970,0.470829
2.929970,0.470195
2.930970,0.469547
2.931970,0.468899
2.932970,0.468250
2.933970,0.467602
2.934970,0.466953
2.935970,0.466305
2.936970,0.465656
2.937969,0.465008
2.938969,0.464359
2.939969,0.463711
2.940969,0.463048
2.941969,0.462385
2.942969,0.461721
2.943969,0.461058
2.944969,0.460395
2.945969,0.459732
2.946969,0.459069
2.947969,0.458405
2.948969,0.457742
2.949969,0.457079
2.950969,0.456402
2.951968,0.455724
2.952968,0.455046
2.953968,0.454368
2.954968,0.453690
2.955968,0.453012
2.956968,0.452334
2.957968,0.451656
2.958968,0.450978
2.959968,0.450300
2.960968,0.449608
2.961968,0.448915
2.962968,0.448222
2.963968,0.447529
2.964967,0.446837
2.965967,0.446144
2.966967,0.445451
2.967967,0.444758
2.968967,0.444066
2.969967,0.443373
2.970967,0.442666
2.971967,0.441958
2.972967,0.441251
2.973967,0.440543
2.974967,0.439835
2.975967,0.439128
2.976967,0.438420
2.977967,0.437713
2.978966,0.437005
2.979966,0.436297
2.980966,0.435575
2.981966,0.434853
2.982966,0.434130
2.983966,0.433408
2.984966,0.432685
2.985966,0.431963
2.986966,0.431240
2.987966,0.430518
2.988966,0.429795
2.989966,0.429073
2.990966,0.428336
2.991966,0.427598
2.992965,0.426861
2.993965,0.426123
2.994965,0.425386
2.995965,0.424649
2.996965,0.423911
2.997965,0.423174
2.998965,0.422436
2.999965,0.421699
3.000965,0.420947
3.001965,0.420194
3.002965,0.419442
3.003965,0.418690
3.004965,0.417937
3.005965,0.417185
3.006964,0.416432
3.007964,0.415680
3.008964,0.414927
3.009964,0.414175
3.010964,0.413427
3.011964,0.412680
3.012964,0.411933
3.013964,0.411185
3.014964,0.410438
3.015964,0.409690
3.016964,0.408943
3.017964,0.408196
3.018964,0.407448
3.019964,0.406701
3.020963,0.405958
3.021963,0.405216
3.022963,0.404474
3.023963,0.403731
3.024963,0.402989
3.025963,0.402247
3.026963,0.401505
3.027963,0.400762
3.028963,0.400020
3.029963,0.399278
3.030963,0.398540
3.031963,0.397803
3.032963,0.397066
3.033962,0.396329
3.034962,0.395592
3.035962,0.394855
3.036962,0.394117
3.037962,0.393380
3.038962,0.392643
3.039962,0.391906
3.040962,0.391174
3.041962,0.390442
3.042962,0.389710
3.043962,0.388978
3.044962,0.388246
3.045962,0.387514
3.046962,0.386782
3.047961,0.386050
3.048961,0.385318
3.049961,0.384586
3.050961,0.383859
3.051961,0.383133
3.052961,0.382406
3.053961,0.381679
3.054961,0.380953
3.055961,0.380226
3.056961,0.379499
3.057961,0.378773
3.058961,0.378046
3.059961,0.377319
3.060961,0.376598
3.061960,0.375876
3.062960,0.375155
3.063960,0.374433
3.064960,0.373712
3.065960,0.372991
3.066960,0.372269
3.067960,0.371548
3.068960,0.370826
3.069960,0.370105
3.070960,0.369389
3.071960,0.368673
3.072960,0.367957
3.073960,0.367241
3.074960,0.366525
3.075959,0.365808
3.076959,0.365092
3.077959,0.364376
3.078959,0.363660
3.079959,0.362944
3.080959,0.362234
3.081959,0.361523
3.082959,0.360812
3.083959,0.360102
3.084959,0.359391
3.085959,0.358680
3.086959,0.357970
3.087959,0.357259
3.088959,0.356548
3.089958,0.355838
3.090958,0.355132
3.091958,0.354427
3.092958,0.353722
3.093958,0.353017
3.094958,0.352311
3.095958,0.351606
3.096958,0.350901
3.097958,0.350196
3.098958,0.349491
3.099958,0.348786
3.100958,0.348085
3.101958,0.347386
3.102957,0.346686
3.103957,0.345987
3.104957,0.345287
3.105957,0.344587
3.106957,0.343887
3.107957,0.343188
3.108957,0.342488
3.109957,0.341788
3.110957,0.341094
3.111957,0.340400
3.112957,0.339706
3.113957,0.339011
3.114957,0.338317
3.115957,0.337623
3.116956,0.336929
3.117956,0.336235
3.118956,0.335541
3.119956,0.334846
3.120956,0.334158
3.121956,0.333469
3.122956,0.332781
3.123956,0.332092
3.124956,0.331404
3.125956,0.330715
3.126956,0.330027
3.127956,0.329338
3.128956,0.328649
3.129956,0.327961
3.130955,0.327278
3.131955,0.326595
3.132955,0.325912
3.133955,0.325229
3.134955,0.324546
3.135955,0.323863
3.136955,0.323180
3.137955,0.322497
3.138955,0.321815
3.139955,0.321132
3.140955,0.320454
3.141955,0.319777
3.142955,0.319100
3.143955,0.318423
3.144954,0.317745
3.145954,0.317068
3.146954,0.316391
3.147954,0.315714
3.148954,0.315037
3.149954,0.314359
3.150954,0.313688
3.151954,0.313016
3.152954,0.312345
3.153954,0.311673
3.154954,0.311002
3.155954,0.310330
3.156954,0.309659
3.157954,0.308987
3.158953,0.308316
3.159953,0.307645
3.160953,0.306979
3.161953,0.306313
3.162953,0.305647
3.163953,0.304982
3.164953,0.304316
3.165953,0.303650
3.166953,0.302985
3.167953,0.302319
3.168953,0.301653
3.169953,0.300988
3.170953,0.300328
3.171952,0.299668
3.172952,0.299008
3.173952,0.298348
3.174952,0.297689
3.175952,0.297029
3.176952,0.296369
3.177952,0.295709
3.178952,0.295049
3.179952,0.294390
3.180952,0.293735
3.181952,0.293081
3.182952,0.292428
3.183952,0.291774
3.184952,0.291120
3.185951,0.290466
3.186951,0.289812
3.187951,0.289158
3.188951,0.288504
3.189951,0.287850
3.190951,0.287202
3.191951,0.286554
3.192951,0.285906
3.193951,0.285258
3.194951,0.284610
3.195951,0.283962
3.196951,0.283314
3.197951,0.282666
3.198951,0.282018
3.199950,0.281370
3.200950,0.280728
3.201950,0.280086
3.202950,0.279444
3.203950,0.278802
3.204950,0.278160
3.205950,0.277518
3.206950,0.276876
3.207950,0.276235
3.208950,0.275593
3.209950,0.274951
3.210950,0.274314
3.211950,0.273679
3.212950,0.273043
3.213949,0.272407
3.214949,0.271771
3.215949,0.271135
3.216949,0.270499
3.217949,0.269863
3.218949,0.269227
3.219949,0.268591
3.220949,0.267961
3.221949,0.267331
3.222949,0.266702
3.223949,0.266072
3.224949,0.265442
3.225949,0.264812
3.226948,0.264182
3.227948,0.263553
3.228948,0.262923
3.229948,0.262293
3.230948,0.261669
3.231948,0.261045
3.232948,0.260422
3.233948,0.259798
3.234948,0.259174
3.235948,0.258551
3.236948,0.257927
3.237948,0.257303
3.238948,0.256680
3.239948,0.256056
3.240947,0.255438
3.241947,0.254821
3.242947,0.254203
3.243947,0.253586
3.244947,0.252969
3.245947,0.252351
3.246947,0.251734
3.247947,0.251116
3.248947,0.250499
3.249947,0.249881
3.250947,0.249270
3.251947,0.248659
3.252947,0.248047
3.253947,0.247436
3.254946,0.246825
3.255946,0.246214
3.256946,0.245602
3.257946,0.244991
3.258946,0.244380
3.259946,0.243769
3.260946,0.243164
3.261946,0.242559
3.262946,0.241954
3.263946,0.241349
3.264946,0.240744
3.265946,0.240139
3.266946,0.239534
3.267946,0.238929
3.268945,0.238324
3.269945,0.237720
3.270945,0.237121
3.271945,0.236522
3.272945,0.235923
3.273945,0.235325
3.274945,0.234726
3.275945,0.234128
3.276945,0.233529
3.277945,0.232931
3.278945,0.232332
3.279945,0.231734
3.280945,0.231141
3.281945,0.230549
3.282944,0.229957
3.283944,0.229365
3.284944,0.228772
3.285944,0.228180
3.286944,0.227588
3.287944,0.226996
3.288944,0.226404
3.289944,0.225812
3.290944,0.225226
3.291944,0.224640
3.292944,0.224054
3.293944,0.223468
3.294944,0.222883
3.295943,0.222297
3.296943,0.221711
3.297943,0.221126
3.298943,0.220540
3.299943,0.219954
3.300943,0.219375
3.301943,0.218795
3.302943,0.218216
3.303943,0.217637
3.304943,0.217058
3.305943,0.216479
3.306943,0.215899
3.307943,0.215320
3.308943,0.214741
3.309942,0.214162
3.310942,0.213589
3.311942,0.213016
3.312942,0.212444
3.313942,0.211871
3.314942,0.211298
3.315942,0.210726
3.316942,0.210153
3.317942,0.209580
3.318942,0.209008
3.319942,0.208435
3.320942,0.207868
3.321942,0.207302
3.322942,0.206736
3.323941,0.206170
3.324941,0.205604
3.325941,0.205038
3.326941,0.204472
3.327941,0.203906
3.328941,0.203340
3.329941,0.202774
3.330941,0.202214
3.331941,0.201655
3.332941,0.201095
3.333941,0.200536
3.334941,0.199977
3.335941,0.199417
3.336941,0.198858
3.337940,0.198298
3.338940,0.197739
3.339940,0.197179
3.340940,0.196626
3.341940,0.196074
3.342940,0.195521
3.343940,0.194968
3.344940,0.194416
3.345940,0.193863
3.346940,0.193310
3.347940,0.192757
3.348940,0.192205
3.349940,0.191652
3.350940,0.191106
3.351939,0.190560
3.352939,0.190014
3.353939,0.189468
3.354939,0.188922
3.355939,0.188376
3.356939,0.187830
3.357939,0.187284
3.358939,0.186738
3.359939,0.186192
3.360939,0.185652
3.361939,0.185113
3.362939,0.184574
3.363939,0.184035
3.364938,0.183496
3.365938,0.182957
3.366938,0.182417
3.367938,0.181878
3.368938,0.181339
3.369938,0.180800
3.370938,0.180267
3.371938,0.179735
3.372938,0.179203
3.373938,0.178670
3.374938,0.178138
3.375938,0.177606
3.376938,0.177073
3.377938,0.176541
3.378937,0.176009
3.379937,0.175476
3.380937,0.174951
3.381937,0.174425
3.382937,0.173900
3.383937,0.173374
3.384937,0.172849
3.385937,0.172324
3.386937,0.171798
3.387937,0.171273
3.388937,0.170747
3.389937,0.170222
3.390937,0.169703
3.391937,0.169185
3.392936,0.168666
3.393936,0.168148
3.394936,0.167629
3.395936,0.167111
3.396936,0.166592
3.397936,0.166074
3.398936,0.165555
3.399936,0.165037
3.400936,0.164525
3.401936,0.164014
3.402936,0.163502
3.403936,0.162991
3.404936,0.162479
3.405936,0.161968
3.406935,0.161456
3.407935,0.160945
3.408935,0.160433
3.409935,0.159922
3.410935,0.159417
3.411935,0.158913
3.412935,0.158408
3.413935,0.157904
3.414935,0.157399
3.415935,0.156895
3.416935,0.156391
3.417935,0.155886
3.418935,0.155382
3.419935,0.154877
3.420934,0.154380
3.421934,0.153882
3.422934,0.153385
3.423934,0.152888
3.424934,0.152390
3.425934,0.151893
3.426934,0.151396
3.427934,0.150898
3.428934,0.150401
3.429934,0.149904
3.430934,0.149413
3.431934,0.148923
3.432934,0.148433
3.433933,0.147943
3.434933,0.147452
3.435933,0.146962
3.436933,0.146472
3.437933,0.145982
3.438933,0.145492
3.439933,0.145002
3.440933,0.144518
3.441933,0.144035
3.442933,0.143552
3.443933,0.143069
3.444933,0.142586
3.445933,0.142103
3.446933,0.141620
3.447932,0.141137
3.448932,0.140654
3.449932,0.140171
3.450932,0.139695
3.451932,0.139220
3.452932,0.138744
3.453932,0.138268
3.454932,0.137792
3.455932,0.137317
3.456932,0.136841
3.457932,0.136365
3.458932,0.135890
3.459932,0.135414
3.460932,0.134945
3.461931,0.134477
3.462931,0.134008
3.463931,0.133540
3.464931,0.133071
3.465931,0.132603
3.466931,0.132134
3.467931,0.131666
3.468931,0.131198
3.469931,0.130729
3.470931,0.130268
3.471931,0.129807
3.472931,0.129346
3.473931,0.128884
3.474931,0.128423
3.475930,0.127962
3.476930,0.127501
3.477930,0.127040
3.478930,0.126579
3.479930,0.126118
3.480930,0.125664
3.481930,0.125210
3.482930,0.124757
3.483930,0.124303
3.484930,0.123849
3.485930,0.123396
3.486930,0.122942
3.487930,0.122488
3.488930,0.122035
3.489929,0.121581
3.490929,0.121134
3.491929,0.120688
3.492929,0.120242
3.493929,0.119796
3.494929,0.119349
3.495929,0.118903
3.496929,0.118457
3.497929,0.118011
3.498929,0.117564
3.499929,0.117118
3.500929,0.116679
3.501929,0.116240
3.502928,0.115802
3.503928,0.115363
3.504928,0.114924
3.505928,0.114485
3.506928,0.114047
3.507928,0.113608
3.508928,0.113169
3.509928,0.112731
3.510928,0.112299
3.511928,0.111868
3.512928,0.111436
3.513928,0.111005
3.514928,0.110574
3.515928,0.110143
3.516927,0.109712
3.517927,0.109281
3.518927,0.108849
3.519927,0.108418
3.520927,0.107994
3.521927,0.107571
3.522927,0.107147
3.523927,0.106723
3.524927,0.106300
3.525927,0.105876
3.526927,0.105453
3.527927,0.105029
3.528927,0.104606
3.529927,0.104182
3.530926,0.103766
3.531926,0.103350
3.532926,0.102934
3.533926,0.102518
3.534926,0.102102
3.535926,0.101686
3.536926,0.101270
3.537926,0.100854
3.538926,0.100438
3.539926,0.100022
3.540926,0.099614
3.541926,0.099205
3.542926,0.098797
3.543926,0.098389
3.544925,0.097981
3.545925,0.097572
3.546925,0.097164
3.547925,0.096756
3.548925,0.096348
3.549925,0.095940
3.550925,0.095539
3.551925,0.095138
3.552925,0.094738
3.553925,0.094337
3.554925,0.093937
3.555925,0.093536
3.556925,0.093136
3.557925,0.092735
3.558924,0.092335
3.559924,0.091934
3.560924,0.091541
3.561924,0.091148
3.562924,0.090756
3.563924,0.090363
3.564924,0.089970
3.565924,0.089578
3.566924,0.089185
3.567924,0.088792
3.568924,0.088400
3.569924,0.088007
3.570924,0.087622
3.571923,0.087237
3.572923,0.086852
3.573923,0.086467
3.574923,0.086082
3.575923,0.085697
3.576923,0.085313
3.577923,0.084928
3.578923,0.084543
3.579923,0.084158
3.580923,0.083781
3.581923,0.083404
3.582923,0.083027
3.583923,0.082650
3.584923,0.082273
3.585922,0.081896
3.586922,0.081519
3.587922,0.081142
3.588922,0.080765
3.589922,0.080388
3.590922,0.080019
3.591922,0.079650
3.592922,0.079281
3.593922,0.078912
3.594922,0.078543
3.595922,0.078174
3.596922,0.077805
3.597922,0.077436
3.598922,0.077067
3.599921,0.076698
3.600921,0.076336
3.601921,0.075976
3.602921,0.075615
3.603921,0.075254
3.604921,0.074893
3.605921,0.074532
3.606921,0.074171
3.607921,0.073810
3.608921,0.073449
3.609921,0.073088
3.610921,0.072734
3.611921,0.072381
3.612921,0.072028
3.613920,0.071675
3.614920,0.071322
3.615920,0.070970
3.616920,0.070617
3.617920,0.070264
3.618920,0.069911
3.619920,0.069558
3.620920,0.069212
3.621920,0.068868
3.622920,0.068523
3.623920,0.068178
3.624920,0.067833
3.625920,0.067488
3.626920,0.067143
3.627919,0.066799
3.628919,0.066454
3.629919,0.066109
3.630919,0.065772
3.631919,0.065435
3.632919,0.065098
3.633919,0.064762
3.634919,0.064425
3.635919,0.064088
3.636919,0.063752
3.637919,0.063415
3.638919,0.063078
3.639919,0.062742
3.640918,0.062412
3.641918,0.062084
3.642918,0.061756
3.643918,0.061427
3.644918,0.061099
3.645918,0.060770
3.646918,0.060442
3.647918,0.060113
3.648918,0.059785
3.649918,0.059456
3.650918,0.059135
3.651918,0.058815
3.652918,0.058495
3.653918,0.058175
3.654917,0.057854
3.655917,0.057534
3.656917,0.057214
3.657917,0.056894
3.658917,0.056573
3.659917,0.056253
3.660917,0.055941
3.661917,0.055629
3.662917,0.055317
3.663917,0.055005
3.664917,0.054693
3.665917,0.054381
3.666917,0.054069
3.667917,0.053757
3.668916,0.053445
3.669916,0.053133
3.670916,0.052829
3.671916,0.052525
3.672916,0.052222
3.673916,0.051918
3.674916,0.051615
3.675916,0.051311
3.676916,0.051008
3.677916,0.050704
3.678916,0.050400
3.679916,0.050097
3.680916,0.049801
3.681916,0.049506
3.682915,0.049211
3.683915,0.048915
3.684915,0.048620
3.685915,0.048325
3.686915,0.048030
3.687915,0.047735
3.688915,0.047440
3.689915,0.047144
3.690915,0.046857
3.691915,0.046570
3.692915,0.046283
3.693915,0.045997
3.694915,0.045710
3.695915,0.045423
3.696914,0.045137
3.697914,0.044850
3.698914,0.044563
3.699914,0.044276
3.700914,0.043997
3.701914,0.043719
3.702914,0.043441
3.703914,0.043163
3.704914,0.042885
3.705914,0.042606
3.706914,0.042328
3.707914,0.042050
3.708914,0.041772
3.709913,0.041493
3.710913,0.041223
3.711913,0.040953
3.712913,0.040684
3.713913,0.040414
3.714913,0.040144
3.715913,0.039875
3.716913,0.039605
3.717913,0.039335
3.718913,0.039066
3.719913,0.038796
3.720913,0.038534
3.721913,0.038273
3.722913,0.038012
3.723912,0.037751
3.724912,0.037490
3.725912,0.037229
3.726912,0.036968
3.727912,0.036706
3.728912,0.036445
3.729912,0.036184
3.730912,0.035931
3.731912,0.035679
3.732912,0.035426
3.733912,0.035174
3.734912,0.034921
3.735912,0.034669
3.736912,0.034417
3.737911,0.034164
3.738911,0.033912
3.739911,0.033659
3.740911,0.033415
3.741911,0.033171
3.742911,0.032927
3.743911,0.032684
3.744911,0.032440
3.745911,0.032196
3.746911,0.031952
3.747911,0.031709
3.748911,0.031465
3.749911,0.031221
3.750911,0.030985
3.751910,0.030750
3.752910,0.030515
3.753910,0.030281
3.754910,0.030046
3.755910,0.029811
3.756910,0.029576
3.757910,0.029341
3.758910,0.029106
3.759910,0.028871
3.760910,0.028644
3.761910,0.028417
3.762910,0.028191
3.763910,0.027965
3.764910,0.027739
3.765909,0.027513
3.766909,0.027287
3.767909,0.027060
3.768909,0.026834
3.769909,0.026608
3.770909,0.026390
3.771909,0.026173
3.772909,0.025955
3.773909,0.025738
3.774909,0.025521
3.775909,0.025303
3.776909,0.025086
3.777909,0.024869
3.778908,0.024651
3.779908,0.024434
3.780908,0.024225
3.781908,0.024016
3.782908,0.023808
3.783908,0.023599
3.784908,0.023391
3.785908,0.023182
3.786908,0.022974
3.787908,0.022766
3.788908,0.022557
3.789908,0.022349
3.790908,0.022148
3.791908,0.021949
3.792907,0.021749
3.793907,0.021550
3.794907,0.021351
3.795907,0.021151
3.796907,0.020952
3.797907,0.020752
3.798907,0.020553
3.799907,0.020353
3.800907,0.020162
3.801907,0.019971
3.802907,0.019781
3.803907,0.019590
3.804907,0.019400
3.805907,0.019209
3.806906,0.019019
3.807906,0.018828
3.808906,0.018638
3.809906,0.018447
3.810906,0.018265
3.811906,0.018084
3.812906,0.017902
3.813906,0.017721
3.814906,0.017539
3.815906,0.017358
3.816906,0.017177
3.817906,0.016995
3.818906,0.016814
3.819906,0.016632
3.820905,0.016459
3.821905,0.016287
3.822905,0.016114
3.823905,0.015942
3.824905,0.015770
3.825905,0.015597
3.826905,0.015425
3.827905,0.015253
3.828905,0.015080
3.829905,0.014908
3.830905,0.014744
3.831905,0.014581
3.832905,0.014418
3.833905,0.014254
3.834904,0.014091
3.835904,0.013928
3.836904,0.013765
3.837904,0.013602
3.838904,0.013438
3.839904,0.013275
3.840904,0.013120
3.841904,0.012966
3.842904,0.012812
3.843904,0.012658
3.844904,0.012504
3.845904,0.012350
3.846904,0.012196
3.847903,0.012042
3.848903,0.011889
3.849903,0.011735
3.850903,0.011589
3.851903,0.011444
3.852903,0.011299
3.853903,0.011155
3.854903,0.011010
3.855903,0.010865
3.856903,0.010720
3.857903,0.010576
3.858903,0.010431
3.859903,0.010286
3.860903,0.010150
3.861902,0.010014
3.862902,0.009879
3.863902,0.009744
3.864902,0.009608
3.865902,0.009473
3.866902,0.009337
3.867902,0.009202
3.868902,0.009066
3.869902,0.008931
3.870902,0.008804
3.871902,0.008678
3.872902,0.008552
3.873902,0.008426
3.874902,0.008300
3.875901,0.008174
3.876901,0.008047
3.877901,0.007921
3.878901,0.007795
3.879901,0.007669
3.880901,0.007552
3.881901,0.007435
3.882901,0.007318
3.883901,0.007201
3.884901,0.007085
3.885901,0.006968
3.886901,0.006851
3.887901,0.006735
3.888901,0.006618
3.889900,0.006501
3.890900,0.006393
3.891900,0.006286
3.892900,0.006179
3.893900,0.006071
3.894900,0.005964
3.895900,0.005857
3.896900,0.005750
3.897900,0.005642
3.898900,0.005535
3.899900,0.005428
3.900900,0.005329
3.901900,0.005232
3.902900,0.005134
3.903899,0.005036
3.904899,0.004938
3.905899,0.004841
3.906899,0.004743
3.907899,0.004645
3.908899,0.004547
3.909899,0.004450
3.910899,0.004361
3.911899,0.004272
3.912899,0.004184
3.913899,0.004096
3.914899,0.004008
3.915899,0.003920
3.916898,0.003831
3.917898,0.003743
3.918898,0.003655
3.919898,0.003567
3.920898,0.003487
3.921898,0.003409
3.922898,0.003330
3.923898,0.003251
3.924898,0.003173
3.925898,0.003094
3.926898,0.003016
3.927898,0.002937
3.928898,0.002858
3.929898,0.002780
3.930897,0.002710
3.931897,0.002641
3.932897,0.002572
3.933897,0.002503
3.934897,0.002434
3.935897,0.002365
3.936897,0.002296
3.937897,0.002227
3.938897,0.002158
3.939897,0.002089
3.940897,0.002029
3.941897,0.001970
3.942897,0.001911
3.943897,0.001851
3.944896,0.001792
3.945896,0.001733
3.946896,0.001674
3.947896,0.001615
3.948896,0.001555
3.949896,0.001496
3.950896,0.001446
3.951896,0.001396
3.952896,0.001347
3.953896,0.001297
3.954896,0.001248
3.955896,0.001198
3.956896,0.001149
3.957896,0.001099
3.958895,0.001050
3.959895,0.001000
3.960895,0.000959
3.961895,0.000920
3.962895,0.000880
3.963895,0.000840
3.964895,0.000801
3.965895,0.000761
3.966895,0.000721
3.967895,0.000681
3.968895,0.000642
3.969895,0.000602
3.970895,0.000571
3.971895,0.000541
3.972894,0.000512
3.973894,0.000482
3.974894,0.000452
3.975894,0.000422
3.976894,0.000392
3.977894,0.000362
3.978894,0.000332
3.979894,0.000303
3.980894,0.000282
3.981894,0.000262
3.982894,0.000242
3.983894,0.000222
3.984894,0.000202
3.985893,0.000182
3.986893,0.000162
3.987893,0.000142
3.988893,0.000122
3.989893,0.000102
3.990893,0.000091
3.991893,0.000081
3.992893,0.000071
3.993893,0.000061
3.994893,0.000051
3.995893,0.000041
3.996893,0.000031
3.997893,0.000021
3.998893,0.000011
3.999892,0.000001
4.000893,0.000000
4.001893,0.000000
4.002892,0.000000
4.003892,0.000000
4.004892,0.000000
4.005892,0.000000
4.006892,0.000000
4.007892,0.000000
4.008892,0.000000
4.009892,0.000000
4.010892,0.000000
4.011892,0.000000
4.012892,0.000000
4.013892,0.000000
4.014892,0.000000
4.015892,0.000000
4.016891,0.000000
4.017891,0.000000
4.018891,0.000000
4.019891,0.000000
4.020891,0.000000
4.021891,0.000000
4.022891,0.000000
4.023891,0.000000
4.024891,0.000000
4.025891,0.000000
4.026891,0.000000
4.027891,0.000000
4.028891,0.000000
4.029891,0.000000
4.030890,0.000000
4.031890,0.000000
4.032890,0.000000
4.033890,0.000000
4.034890,0.000000
4.035890,0.000000
4.036890,0.000000
4.037890,0.000000
4.038890,0.000000
4.039890,0.000000
4.040890,0.000000
4.041890,0.000000
4.042890,0.000000
4.043890,0.000000
4.044889,0.000000
4.045889,0.000000
4.046889,0.000000
4.047889,0.000000
4.048889,0.000000
4.049889,0.000000
4.050889,0.000000
4.051889,0.000000
4.052889,0.000000
4.053889,0.000000
4.054889,0.000000
4.055889,0.000000
4.056889,0.000000
4.057889,0.000000
4.058888,0.000000
4.059888,0.000000
4.060888,0.000000
4.061888,0.000000
4.062888,0.000000
4.063888,0.000000
4.064888,0.000000
4.065888,0.000000
4.066888,0.000000
4.067888,0.000000
4.068888,0.000000
4.069888,0.000000
4.070888,0.000000
4.071887,0.000000
4.072887,0.000000
4.073887,0.000000
4.074887,0.000000
4.075887,0.000000
4.076887,0.000000
4.077887,0.000000
4.078887,0.000000
4.079887,0.000000
4.080887,0.000000
4.081887,0.000000
4.082887,0.000000
4.083887,0.000000
4.084887,0.000000
4.085886,0.000000
4.086886,0.000000
4.087886,0.000000
4.088886,0.000000
4.089886,0.000000
4.090886,0.000000
4.091886,0.000000
4.092886,0.000000
4.093886,0.000000
4.094886,0.000000
4.095886,0.000000
4.096886,0.000000
4.097886,0.000000
4.098886,0.000000
4.099885,0.000000
4.100885,0.000000
4.101885,0.000000
4.102885,0.000000
4.103885,0.000000
4.104885,0.000000
4.105885,0.000000
4.106885,0.000000
4.107885,0.000000
4.108885,0.000000
4.109885,0.000000
4.110885,0.000000
4.111885,0.000000
4.112885,0.000000
4.113884,0.000000
4.114884,0.000000
4.115884,0.000000
4.116884,0.000000
4.117884,0.000000
4.118884,0.000000
4.119884,0.000000
4.120884,0.000000
4.121884,0.000000
4.122884,0.000000
4.123884,0.000000
4.124884,0.000000
4.125884,0.000000
4.126884,0.000000
4.127883,0.000000
4.128883,0.000000
4.129883,0.000000
4.130883,0.000000
4.131883,0.000000
4.132883,0.000000
4.133883,0.000000
4.134883,0.000000
4.135883,0.000000
4.136883,0.000000
4.137883,0.000000
4.138883,0.000000
4.139883,0.000000
4.140882,0.000000
4.141882,0.000000
4.142882,0.000000
4.143882,0.000000
4.144882,0.000000
4.145882,0.000000
4.146882,0.000000
4.147882,0.000000
4.148882,0.000000
4.149882,0.000000
4.150882,0.000000
4.151882,0.000000
4.152882,0.000000
4.153882,0.000000
4.154881,0.000000
4.155881,0.000000
4.156881,0.000000
4.157881,0.000000
4.158881,0.000000
4.159881,0.000000
4.160881,0.000000
4.161881,0.000000
4.162881,0.000000
4.163881,0.000000
4.164881,0.000000
4.165881,0.000000
4.166881,0.000000
4.167881,0.000000
4.168880,0.000000
4.169880,0.000000
4.170880,0.000000
4.171880,0.000000
4.172880,0.000000
4.173880,0.000000
4.174880,0.000000
4.175880,0.000000
4.176880,0.000000
4.177880,0.000000
4.178880,0.000000
4.179880,0.000000
4.180880,0.000000
4.181880,0.000000
4.182879,0.000000
4.183879,0.000000
4.184879,0.000000
4.185879,0.000000
4.186879,0.000000
4.187879,0.000000
4.188879,0.000000
4.189879,0.000000
4.190879,0.000000
4.191879,0.000000
4.192879,0.000000
4.193879,0.000000
4.194879,0.000000
4.195879,0.000000
